pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
-5.277384266482835,0.4522390359009671,-0.4627218471478114,0.06847498239557287,-0.1809091310495959,-0.06537093887951369,-0.6119497621477634,0.24377074749830044,0.7771772481169101,0.45849308793107535
-0.972038719311759,-3.5135630282638624,2.4448390513359524,0.6503395438418272,-0.05327980603996567,-0.2470942488397827,0.3656706581367503,0.07788742792917559,-0.08470067245817677,0.023789600511941365
-5.271395300860961,0.4638035756819335,-0.48495575224092413,0.05137385126011657,-0.18393463344789734,-0.03566235824672976,-0.5970974003632761,0.2220464525920489,0.7206218761504218,0.4397898100520331
-0.23235478545450608,-3.8018366507244976,2.422497953106258,0.5537338465690324,-0.00400359129782101,-0.6531067511189034,0.3284981660549099,0.21166734094501335,-0.02341021556715525,0.12011751714612012
-5.272891927602451,0.6458074500392463,-0.8314655501131353,-0.21126525350553932,-0.2510042256271394,0.5200461026745763,-0.3512430185154067,-0.10219367497137735,-0.4921474514110569,0.02651743215569107
-5.298720284693932,0.7232939591996791,-0.9654450513978237,-0.30736784384257276,-0.2763502884114632,0.7404486601768919,-0.2666617876310819,-0.22041868771914402,-0.9379301689969595,-0.13595710991743484
-5.279614252058101,0.39967606967111885,-0.39762588083403294,0.13219753633223383,-0.17928441746647483,-0.13692873282733825,-0.6338438010136163,0.3111793633512001,0.7813723906232717,0.4541545450885471
-0.2402611133072047,-3.7873442151048367,2.394651039678078,0.5332354299823838,-0.011028731668204325,-0.6003066811057717,0.34921955488815104,0.18691243905069657,-0.14973008659942735,0.07544236348443847
-0.25080322568235974,-3.8133379255767084,2.4268266464204777,0.5497873875946677,-0.02562416762669479,-0.5786162601303299,0.3840748009416558,0.09647696477330199,-0.36923609419316544,-0.0022282590147239324
-0.9205508881144697,-3.573622529702174,2.5126316005247733,0.6729603902338271,-0.05168826970421334,-0.2983583297161712,0.3782511566115374,0.09306148529522462,-0.08428932880514789,0.06005936250698007
-0.968277947515447,-3.5727107293416664,2.5358333803828113,0.7076814809301272,-0.05592036162347837,-0.3247256133074829,0.36311020816979117,0.03346914125479683,-0.09240850520208001,0.022667779152095495
-5.281382054344649,0.6624013676399683,-0.8625951649785463,-0.23418775933866653,-0.2584818978642117,0.5778329434422252,-0.3288996698886007,-0.1298784573734229,-0.626457427100006,-0.021349585607921724
-5.090767404112442,0.689971289260927,-1.0189314840626529,-0.3535396348578436,-0.23654967274846075,0.5634311405625804,-0.44327776758310994,0.3880537436946104,-0.7008445094146841,-0.001577296070388984
-0.24891186428238424,-3.759394529065446,2.34133073109966,0.4946575072454462,-0.022941648659957008,-0.5073920362158894,0.38787574513062617,0.13914547273451688,-0.36327214801339675,0.0005019092593485595
-5.090667492971857,0.6969335398078914,-1.0324628901114694,-0.36354527068842907,-0.23918540208999522,0.5850838024061794,-0.4335964335294756,0.37550045353260836,-0.7488042392442263,-0.018094690319381997
-5.450796968870517,-0.03451066482582953,-0.4687966948281695,0.06184846829545929,-0.1386961198622913,-0.38157102915562313,0.007313017395677539,-0.2837478100031348,1.1121631538710646,-0.3006277208209774
