map_name,map_id,prog_id,prog_name,btf_obj,src_path,pinned
edr_events_rb,203,2910,trace_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/entropy_exec_monitor.c,
edr_events_rb,203,2911,trace_execveat,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/entropy_exec_monitor.c,
wx_events,193,714,tp_enter_mmap,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,193,715,tp_enter_mprote,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,193,719,tp_enter_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,193,720,tp_enter_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,248,951,tp_enter_mmap,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,248,952,tp_enter_mprote,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,248,957,tp_enter_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,248,958,tp_enter_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,253,962,tp_enter_mmap,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,253,964,tp_enter_mprote,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,253,970,tp_enter_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
wx_events,253,972,tp_enter_execve,(no BTF obj name),/home/jermaineb/EDR-platform/edr-agent/src/ebpf/wx_exec.bpf.c,
